Id,Text
7551, chang pagerankbenchmark access via bin giraph current pagerankbenchmark main tool implement difficult access bin giraph script would better everyth access via bin giraph benchmark particularli problemat use inner class two actual vertex implement specifi command line class name ie org apach giraph benchmark pagerankbenchmark pagerankhashmapvertex rather dot one would expect
7552, multigraph support giraph current vertex api support simpl graph mean ever one edg two vertic mani graph like road network fact multigraph mani edg connect two vertic time support could ad introduc iter edgewrit getedgevalu similar construct mayb introduc slim object like connector edg vertex also good idea could someth like code final connector edgewrit vertexwrit conn getedgevalu final edgewrit edg conn getedg final vertexwrit othervertex conn getoth dointerestingstuff othervertex domoreinterestingstuff edg code
7553, allow creation graph ad edg span multipl worker current graph creat ad vertic typic way read input text file line line line describ vertex valu edg etc current api allow creation vertex inform vertex avail singl line howev common graph describ form edg edg might span multipl line input file even span multipl worker current api allow input superstep vertex must creat singl worker instead possibl multipl worker mutat graph input superstep follow implic instead instanti vertex vertex reader abl vertex addit edg addit request multipl worker might tri creat vertex conflict handl vertexresolv resolv instanti load time
7554, refactor bspservicework loadvertic current bspservicework loadvertic 200 line convolut found difficult grok debug today
7555, random walk graph implement rwr giraph simpl modif simplepagerankvertex code code myid sourceid doublewrit vertexvalu new doublewrit 15f 85f sum els doublewrit vertexvalu new doublewrit 85f sum code would nice make configur possibl use parametr damp factor prefer vector strongli preferenti etc less along line http law dsi unimi softwar doc unimi dsi law rank pagerank html
7556, move aggreg separ sub packag sinc aggreg use throughout mani project algorithm make sens implement common one separ sub packag reduc time requir user implement project base giraph requir aggreg alreadi place implement follow one int long float doubl min max product sum overwrit boolean overwrit speak except overwrit one aggreg simpli overwrit store valu new valu aggreg use one node way master node exampl sourc node rout algorithm node want broadcast valu node attach patch trunk implement aggreg patch exist file use aggreg packag instead exampl one
7557, move temporari test file project directori use project directori locat temporari file gener test
7558, remov hadoop rpc keep netti given netti commun behav faster rpc keep netti base drop older one
7559, add secur authent netti ipc gianmarco de francisci moral ask user list bq get except subject run giraph program bq cluster kerbero authent lead idea kerbero authent support within giraph hope would use fast giraph 37 ipc could also interoper hadoop secur
7560, make iter edg explicit particular reason basicvertex implement iter seem code java neighbor vertex code explicit code java neighbor code get even obscur may exampl codebas explicitli instanti iter call next propos explicit code java iter outedgesiter code also conveni code java iter outedg code exampl algorithm use code java intwrit neighbor outedg code
7561, add metric system giraph current lot giraph oper transpar hadoop job giraph log merci hadoop log system disappear one encount memori issu
7562, vertex api redesign effort ration giraph api put togeth issu talk late focus make giraph develop even intuit less error prone fix potenti sourc bug sorri big patch issu intertwin think might easier review integr account chang vertex api renam basicvertex vertex understand use vertex remov switch iter instead iter edg messag make code concis implementor need call iter collect user use foreach syntax see also giraph 221 ad simplevertex simplemutablevertex class edg valu iter implement getneighbor don?ultipl inherit way could think simplevertex extend vertex simplemutablevertex extend mutablevertex duplic code edg iter also due type erasur one still deal edg object simplemutablevertex initi overal think still improv current situat ad id valu field base vertex class class either write boilerpl use primit field creat writabl fli ineffici even todo actual use custom i?et see also remov redund ?ertex?etter setter compar vertex getid vertex getvertexid made halt privat field ad wakeup method activ vertex ishalt votetohalt wakeup semant charg getter setter renam number vertic edg graph gettotalnum previou name getnumedg arguabl confus one suck pleas suggest better one default implement hasedg getedgevalu getnumedg readfield write tostr implementor still optim good opportun current duplic lot code see giraph 238 potenti introduc bug see giraph 239 hashmapvertex switch represent map edg map giraph 242 overrid method optim edgelistvertex switch represent two sort list one list edg see giraph 243 mainli make iter edg target id valu linear instead log mutat still slow gener discourag overrid method optim small nit code convent say tri avoid abbrevi elimin req request msg messag unilater refer endpoint edg targetvertex mix destvertex targetvertex notic rearrang import that?de tri help see giraph 230
7563, move part graph core memori low talk giraph scale limit due keep whole graph messag ram need investig method fall back disk run memori grace degrad perform issu graph storag messag probabl separ issu although interplay two crucial also discuss primari goal complet job albeit slowli instead fail graph big still encourag memori optim high memori cluster restructur giraph effici possibl disk mode make almost standard way oper
7564, partit outgo graph data input_superstep vertic result wide varianc rpc messag size relat giraph 247 unfortun name max_vertices_per_partit fool think valu regul size initi partit object compos input_superstep inputsplit worker read fact configur option regul size outgo rpc messag store local partit object decompos collect basicvertex transfer eventu home anoth worker combin actual partit exist job run partit outgo messag vertic metric load test shown size averag messag well regul creat overload either side transfer import throughput memori premium input_superstep one crash worker giraph job caus cascad job failur even otherwis healthi workflow jira renam offend variabl config option regul outgo graph data input_superstep edg vertic candid transfer much effect regul messag size typic social graph data show test greatli improv amount load data giraph handl without failur given fix memori worker limit
7565, netti optim handl request local whenev possibl add optim handl request local possibl rather go network origin descript follow see relat jira item besid make netti default instead hadooprpc ad optim handl request local possibl rather go network ad timedlogg print within given time period ad optim use multipl channel client server bandwidth limit per connect ad bytecount track bandwidth across netti later integr giraph 232 upgrad rat exclud iml file intellij idea
7566, mutabl static global state vertex java refactor vertex java bunch static method get set global graph state total number vertic edg refer graphmapp etc refactor graphstat object everi vertex hold onto refer ye tini bit memori per vertex comparison alreadi
7567, aggreg use zookeep use zookeep znode transfer aggreg valu worker master back zookeep suppos use coordin also memori limit prevent user aggreg larg valu object reason implement aggreg gather distribut differ way
7568, text vertex input output format base class overhaul current way implement vertexinputformat vertexread bad smell requir user understand two class glu togeth forc similar code duplic everi new input format similarli vertexoutputformat vertexwrit anyon want creat new format creat underli record reader writer right moment deleg call seem unnecessari detail expos besid type paramet appear everi new format code extrem annoy read exist code write new one frustrat write first format code especi compar write new vertex code thought write new input output format simpl vertex refactor textvertexinputformat outputformat new form differ interfac remov lot burden subclass instead provid static vertexread base class made non static inner class format class help elimin repeat code glu two alreadi tightli coupl class addit advantag elimin gener type variabl vertexread side make overal code much concis ad sever use textvertexread base class save effort implement line orient format pleas comment see propos chang impact aspect unsur addit layer abstract could affect perform
7569, add option limit number open request mention discuss mail list giraph 45 patch enough run job amount messag data thing still happen mani send messag request get repli yet request use memori ad limit number open request fix last case
7570, add thread channel pool nettycli nettyserv add thread channel pool nettycli nettyserv instead nettycli addresschannelmap address channel address channelrotat origin part giraph 262 extract
7571, improv netti reliabl retri fail connect track request thread safe hash partit upgrad recent stabl version netti final tri multipl connect attempt failur track request throughout system keep track request id match request id respons minor refactor writablerequest make request simpler support request id improv handl netti except dump except stack help debug failur fix bug hashworkerpartition make partitionlist thread safe caus divid zero except real life current netti connect failur caus issu 75 worker setup allow us reach 200 reason reliabl network kill connect code pass local hadoop regress singl node hadoop instanc regress also succeed larg run 200 worker real hadoop cluster
7572, inputsplit reserv clump leav mani worker asleep process mani split get overload recent addit codebas user notic mani worker abl load input split extrem quickli alter behavior giraph input_superstep use current algorithm split reserv worker process multipl split often overwhelm netti get gc error attempt offload much data quick mani often other sleep superstep never success particip essenti current algo scan input split list skip node mark finsih grab first unfinish node list reserv check reserv statu reserv attempt reserv return success first one check alreadi taken sleep way long wake anoth worker finish split contend worker anoth split major split list might sit idl actual check claim anyon yet work make simpl chang acknowledg zk read cheap write patch abl get everi worker involv keep game ensur input_superstep pass quickli painlessli without overwhelm netti spread memori load split reader bear evenli giraph splitmb option set correctli behavior exactli one would expect also result input_superstep pass quickli surviv input_superstep given data load less hadoop memori slot
7573, netti request reliabl implement exactli semant one biggest scalabl challeng get giraph run reliabl larg number task 200 sever problem exist connect fail initi connect made job die request must complet exactli difficult implement requir sinc cannot multipl retri request succeed vertex get messag expect sometim unresolv address caus failur patch address issu establish fail connect keep track everi request sent everi worker request fail pass timeout resent server keep track request succeed insur request process structur keep track succeed request server effici handl increas request id increasingbitset handl unresolv address ad retri logic keep tri resolv problem patch also add sever unit test use fault inject simul lost respons close channel except server also unittest increasingbitset insur work correctli effici pass unittest includ new one addit experi result well previous unabl run reliabl 200 worker chang reliabl run 500 worker also ran 600 worker success realli big reliabl win us see code work reconnect issu request necessari cool 2012 08 18 00 16 52 109 info org apach giraph comm nettycli checkandfixchannel fix disconnect channel xxx xxx xxx xxx xx xx xx xx 30455 open fals bound fals 2012 08 18 00 16 52 111 info org apach giraph comm nettycli checkandfixchannel connect xxx xxx xxx xxx xxx xxx xxx xxx 30455 2012 08 18 00 16 52 123 info org apach giraph comm nettycli checkandfixchannel fix disconnect channel xxx xxx xxx xxx xxx xxx xxx xxx open fals bound fals 2012 08 18 00 16 52 124 info org apach giraph comm nettycli checkandfixchannel connect xxx xxx xxx xxx xxx xxx xxx xxx 30117
7574, inputsplit list long mani worker local info creat everi time worker call reserveinputsplit instrument input_superstep watch variou run see input split list gener everi time worker call reserveinputsplit intent purpos immut per job therefor save fair amount memori creat list queri zookeep pass claim anoth split reserv finish children list ever mutat input phase job
7575, hide sortedmap edg vertex client visibl impl detail replac appropri accessor method discuss list giraph 28 sortedmap edg implement detail need expos applic develop need iter edg possibl access one one remov mutabl case need sortedmap creat primit optim basicvertex implement hamper fact client expect map exist
7576, open netti client server master giraph 273 first thing need open netti commun master make connect worker make connect worker master sinc alreadi signific amount code open separ issu
7577, add subpackag comm packag comm becam big would nice add subpackag
7578, outgo messag current superstep group sender own worker partit current outgo messag creat vertex comput cycl worker store group partitionid destin worker messag belong result messag duplic wire per partit given receiv worker deliveri vertic messag partit outgo current superstep messag destin worker split partit insert messagestor destin worker trade come comput time insert receiv side gain fine grain control real number messag worker cach outbound given worker flush flush messag aggreg deliveri well potenti allow great reduct duplic messag sent situat like vertex sendmessagetoalledg see giraph 322 giraph 314 get idea might poor idea certainli use addit refin pass mvn verifi may even run interoper disk spill code well could consid request comment idea approach rather finish product comment idea help welcom thank
7579, improv zookeep issu current zookeep process fail littl inform happen patch address keep last 100 log line dump map fail runtimeexcept exampl master task failur invalid jvm argument pass zookeep error much obviou 2012 10 04 15 05 28 916 warn org apach giraph zk zookeepermanag logzookeeperoutput dump last 100 line zookeep process stdout stderr 2012 10 04 15 05 28 916 warn org apach giraph zk zookeepermanag streamcollector unrecogn option badopt 2012 10 04 15 05 28 916 warn org apach giraph zk zookeepermanag streamcollector could creat java virtual machin 2012 10 04 15 05 28 919 info org apach hadoop mapr tasklogstruncat initi log truncat mapretains reduceretains 2012 10 04 15 05 28 959 warn org apach hadoop mapr child error run child java lang illegalstateexcept run caught unrecover except onlinezookeeperserv fail connect tri org apach giraph graph graphmapp run graphmapp java 591 org apach hadoop mapr maptask runnewmapp maptask java 763 org apach hadoop mapr maptask run maptask java 369 org apach hadoop mapr child run child java 259 java secur accesscontrol doprivileg nativ method javax secur auth subject doa subject java 396 org apach hadoop secur usergroupinform doa usergroupinform java 1059 org apach hadoop mapr child main child java 253 caus java lang illegalstateexcept onlinezookeeperserv fail connect tri org apach giraph zk zookeepermanag onlinezookeeperserv zookeepermanag java 721 org apach giraph graph graphmapp setup graphmapp java 328 org apach giraph graph graphmapp run graphmapp java 573 2012 10 04 15 05 28 963 info org apach hadoop mapr task runn cleanup task
7580, renam packag format io giraph format contrib consist main packag
7581, ensur subclass basicvertex possibl user app origin assumpt giraph user would subclass vertex extend mutablevertex extend basicvertex class wish applic specif data structur ie treemap edg may need extend either mutablevertex basicvertex unfortun vertexrang extend arraylist vertex place assumpt vertex class either vertex least mutablevertex let make sure intern api allow basicvertex base class
7582, implement netti back ipc giraph 12 consid replac current hadoop base rpc method netti went anoth direct think still valu approach also look finagl
7583, write worker address zookeep move address resolut nettycli prepar giraph 273 need address worker avail write zookeep along master address sinc address resoult need nettyworkercli nettymastercli move nettycli also ad map taskid address nettymastercli nettyworkercli need take care inetsocketaddress task id want send messag
7584, multithread input split load comput clean workercli hierarchi workerclientrequestprocessor request cach everi thread input split load comput rpc gone got rid ugli workerclientserv nettyworkerclientserv sendpartitioncach made graphstat immut multi thread ad multithread load input split ad multithread comput ad thread level debug option ad addit test number vertic edg optim hashworkerpartition use copyonwritearraylist instead sychron list bottleneck ad multithread testpagerank test case ran pagerankbenchmark 20 worker 10m vertic 1b edg superstep time compar superstep everi test comput perform gain quit nice even littl faster one thread actual gain depend heavili number core possibl parallel applic code trunk thread comput time sec total time sec 89 97 543 multithread 86 70094 92 477 50 41521 57 850 38 07716 50 246 38 63188 45 940 16 22 999943 48 607 24 23 649189 45 112 32 21 412325 44 201 code also saw similar gain input split load intern app futur work improv scalabl multithread
7585, cleaner mutablevertex api current mutablevertex requir user instanti vertex creat request use instantiatevertex also requir downcast mutablevertex instead pass id valu option edg addvertexrequest instanti initi happen intern safe
7586, improv way keep outgo messag per discuss giraph 357 standard applic chanc get use client side combin low experi benefit get client side combin turn lot map sendmessagecach collect insid realli hurt perform
7587, sendmessagecach improv lot map sendmessagecach still make slow anoth step toward make faster
7588, metric updat updat metric use http review apach org 7900
7589, refactor cleanup gener thought jot go code write start track progress refactor giraph graph giraph master giraph worker whole giraph graph packag name bad gener think cleanup giraph util exampl move timer stuff giraph time chang modul name maven esqu someth like giraph root giraph core giraph format remov workerclientserv need anymor cleanup masterthread run long convolut method cleanup bspservic process lot duplic use vector event someth cleanup vertex class seem mani method simpler interfac mayb even eventu actual interfac abstract class add someth like vertex vertic class helper method use use master worker observ discuss elsewher alreadi allow user easili plug code variou point system essenti cleaner implement workercontext cleanup graphmapp see even call map method see overrid run clearli particularli mapreduc make entri point clear map also think someth like workerthread similar masterthread clean crear whichev thread node assign role 10 move exampl anyth els need giraph librari packag like giraph exampl someon 1s idea work patch feel free add cleanup thing well
7590, creat binarycombin and special messag store current combin interfac gener also provid best perform combin current binari combin combin two messag one list around simpl concept make slower requir object creation ad binarycombin special messag store use messag store one messag per vertex instead collect per vertex
7591, refactor cleanup hadoop counter http review apach org 7980
7592, masterobserv user post applic custom http review apach org 7981
7593, serial graph messag cach byte improv memori usag comput speed entir graph current store java object memori ad option keep repres vertex serial deseri fli use new bytearraypartit conjunct serial client side messag cach memori usag load shrink almost 10 trunk load input split almost 3x faster see input superstep time ad serial base sun unsaf method enabl memori save small perform hit mayb slower compar trunk serial messag faster serial comput time improv significantli well trunk 16 12 31 5b edg 97 61 250m edg still improv made server side still store messag memori someon els later patch also significantli reduc gc time less object gc improv byte serial signficantli ad extendeddatainput extendeddataoutput interfac allow addit method need byte serial deseri add extendedbytearraydatainput extendedbytearraydataoutput serial deseri writabl byte ad dynamicchannelbufferoutputstream dynamicchannelbufferinputstream serial deseri writabl dynamicchannelbuff give choic partit implement simplepartit default bytearraypartit serial vertic ad new method partit call savevertex also serial back bytearraypartit noth use simplepartit give choic unsaf serial use sun unsaf class default regular serial serial messag client cach byte save memori also serial faster creat new bytearrayvertexidmessagecollect support serial messag sendvertexrequest send partit object rather collect add option pagerankbenchmark tri representationvertex representationvertex unsaf serial fix bug longdoublefloatdoublevertex readfield edg clear deseri ad new unittest replac testedgelistvertex testmutablevertex test gener mutablevertex implement ad serial test differ serial testpartitionstor test unsaf serial deseri test unittest pass distribut unittest pass except two also fail trunk lot pagerankbenchmark run cluster benchmark result 25 edg vertex 10m vertic 10 worker trunk info 2012 11 08 14 43 55 855 load org apach giraph graph inputsplitscal call load input split 22 475897 sec 1000000 25000000 44492 105 vertic sec 1112302 edg sec info 2012 11 08 14 44 00 411 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 76580 54187774658m info 2012 11 08 14 44 05 254 comput org apach giraph graph computecal call comput took 9732208 sec partit superstep flush start info 2012 11 08 14 44 11 180 main org apach giraph graph bspservicework finishsuperstep superstep messag 25000000 totalmem 81728 6875m maxmem 81728 6875m freemem 74781 9575881958m total millisecond 62 413 62 413 superstep millisecond 417 417 setup millisecond 731 731 shutdown millisecond 50 50 superstep millisecond 10 654 10 654 input superstep millisecond 27 484 27 484 superstep millisecond 475 475 superstep millisecond 599 599 total time gc millisecond 225 052 225 052 25 edg vertex 10m vertic 10 worker simplepartit edgelistvertex rebas info 2012 11 08 14 33 15 907 load org apach giraph graph inputsplitscal call load input split 25 431986 sec 1000000 25000000 39320 562 vertic sec 983014 06 edg sec info 2012 11 08 14 33 17 501 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 76290 28507995605m info 2012 11 08 14 33 20 175 comput org apach giraph graph computecal call comput took 0086238 sec partit superstep flush start info 2012 11 08 14 33 26 667 main org apach giraph graph bspservicework finishsuperstep superstep messag 25000000 totalmem 81728 6875m maxmem 81728 6875m freemem 73716 20901489258m trunk rebas total millisecond 68 113 68 113 superstep millisecond 057 057 setup millisecond 765 765 shutdown millisecond 59 59 superstep millisecond 180 180 input superstep millisecond 27 525 27 525 superstep millisecond 600 600 superstep millisecond 924 924 total time gc millisecond 216 345 216 345 250 edg vertex 10m vertic 10 worker bytearraypartit unsaferepresentativevertex reus vertexdata buffer unsaf serial rebas info 2012 11 08 14 33 09 822 load org apach giraph graph inputsplitscal call load input split 3217535 sec 1000000 25000000 107275 95 vertic sec 2681898 edg sec info 2012 11 08 14 33 10 900 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 79974 63636779785m info 2012 11 08 14 33 13 213 comput org apach giraph graph computecal call comput took 6110481 sec partit superstep flush start info 2012 11 08 14 33 13 972 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 78228 54064941406m total millisecond 47 061 47 061 superstep millisecond 175 175 setup millisecond 018 018 shutdown millisecond 050 050 superstep millisecond 780 780 input superstep millisecond 10 952 10 952 superstep millisecond 10 450 10 450 superstep millisecond 10 633 10 633 250 edg vertex 10m vertic 10 worker trunk info 2012 11 08 14 46 25 304 load org apach giraph graph inputsplitscal call load input split 167 02779 sec 1000000 250000000 5987 028 vertic sec 1496757 edg sec info 2012 11 08 14 46 35 558 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 38447 11888885498m info 2012 11 08 14 46 52 963 comput 14 org apach giraph graph computecal call comput took 16 770031 sec partit superstep flush start info 2012 11 08 14 46 53 074 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 24629 869369506836m total millisecond 568 094 568 094 superstep millisecond 344 344 setup millisecond 748 748 shutdown millisecond 47 47 superstep millisecond 67 853 67 853 input superstep millisecond 177 722 177 722 superstep millisecond 247 518 247 518 superstep millisecond 69 856 69 856 total time gc millisecond 741 892 741 892 250 edg vertex 10m vertic 10 worker simplepartit edgelistvertex rebas info 2012 11 08 14 19 57 774 load org apach giraph graph inputsplitscal call load input split 172 17258 sec 1000000 250000000 5808 126 vertic sec 1452031 edg sec info 2012 11 08 14 20 04 864 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 37025 9013671875m info 2012 11 08 14 20 17 453 comput org apach giraph graph computecal call comput took 11 959192 sec partit superstep flush start info 2012 11 08 14 20 17 606 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 21953 103630065918m total millisecond 470 845 470 845 superstep millisecond 595 595 setup millisecond 774 774 shutdown millisecond 54 54 superstep millisecond 59 609 59 609 input superstep millisecond 179 665 179 665 superstep millisecond 165 848 165 848 superstep millisecond 61 296 61 296 total time gc millisecond 480 260 480 260 250 edg vertex 10m vertic 10 worker bytearraypartit unsaferepresentativevertex reus vertexdata buffer unsaf serial rebas info 2012 11 08 13 26 50 334 load org apach giraph graph inputsplitscal call load input split 69 22095 sec 1000000 250000000 14446 494 vertic sec 3611623 edg sec info 2012 11 08 13 26 52 511 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 75393 74648284912m info 2012 11 08 13 27 06 441 comput org apach giraph graph computecal call comput took 12 318953 sec partit superstep flush start info 2012 11 08 13 27 06 483 main org apach giraph graph bspservicework finishsuperstep wait request superstep totalmem 81728 6875m maxmem 81728 6875m freemem 62303 2106552124m total millisecond 301 720 301 720 superstep millisecond 759 759 setup millisecond 887 887 shutdown millisecond 50 50 superstep millisecond 72 625 72 625 input superstep millisecond 75 797 75 797 superstep millisecond 72 245 72 245 superstep millisecond 73 353 73 353 total time gc millisecond 716 930 716 930
7594, aggreg metric master see http review apach org 8042
7595, miss progress call stop netti server end long run job got except report progress last log line stop halt netti server suspect awaituninterrupt call
7596, max messag request size byte initi buffer expect size messag request kept serial format limit size request number byte instead number messag size messag buffer expect size gave 10 speedup larg applic run
7597, cleanup configur relat thing diff creat conf packag configur relat thing creat giraphclass object member immutableclassesgiraphconfigur use class insid immutableclassesgiraphconfigur use giraphclass test cleanup internalvertexrunn bspcase remov lot method mani paramet make thing type safe remov lot null call code extract constant giraphconfigur separ giraphconst person think constant move place use zkmanag hold configur relat constant think step right direct gener make thing cleaner imo http review apach org 8437
7598, improv way keep outgo messag discuss giraph 12 http goo gl ce32u think potenti problem caus memori rate messag gener higher rate messag flush network bandwidth overcom problem need eager strategi messag flush approach spill messag disk link dmitriy suggest http issu apach org jira brows giraph 12 focusedcommentid 13116253 page com atlassian jira plugin system issuetabpanel comment tabpanel comment 13116253
7599, cleanup mapfunct mapfunct simpl enum code use convolut instead use java magic make enum smarter cleanup code use
7600, make vertex interfac made vertex interfac defaultvertex implement http review apach org 11682
7601, cleanup graphmapp see even call map method see overrid run clearli particularli mapreduc make entri point clear map also think someth like workerthread similar masterthread clean crear whichev thread node assign role link review board http review apach org 8898
7602, export worker context state vertic pre post applic superstep would quit use vertic reach worker relat inform store graphstat class inform could export paramet pre post applic superstep like public void preapplic configur workerobject public void postappl configur workerobject public void presuperstep configur workerobject public void postsuperstep configur workerobject public configur getworkerobject anoth possibl add context inner class basicvertex store inform
7603, refactor mapfunct enum gener prepar refactor like giraph 469 let make boilerpl code around graphmapp gener behavior orient less hadoopi end let make mapfunct enum someth gener make use multipl driver implement includ base mrv1 graphmapp pass mvn verifi today trunk giraph accumulo part build fail grep accumulo code see anyth affect mapfunct assum unrel matter
7604, add converg detect org apach giraph exampl randomwalkvertex propos add converg detect randomwalkvertex converg achiev overal absolut chang l1 norm differ current previou probabl vector becom less given threshold converg detect implement via addit aggreg check master comput function chang would make class much easier use user worri number superstep execut simpli specifi high number max_superstep sure algorithm converg accept qualiti result reach
7605, observ job launch lifecycl
7606, refactor job launch code graph packag job packag mani class graph becom catch sort stuff move class relat job launch new org apach giraph job packag left giraphtaskmanag graph sinc begin nowaday real bsp giraph activ relat got point hadoop mapper run yarn resourc request whatev job run preliminari stuff live job also left giraphrunn top level sourc tree sinc easi new folk find way break anyon exist command line move futur jira
7607, workerobserv
7608, refactor platform independ cli argument pars giraphrunn separ class order run non hadoop mr platform need popul giraphconfigur job platform independ way config option avail whatev driver class initi giraph job giraphrunn giraphjob also serv clean giraphrunn gener pass mvn clean instal review board url http review apach org 9350
7609, creat partitioncontext right workercontext access vertex comput thread safe usual want use multithread comput use synchron instead creat computecontext go one instanc per comput thread
7610, factor aggregatorusag post issu patch colleagu make common aggregatorusag interfac workeraggregatorusag masteraggregatorusag
7611, effici flexibl edg base input current implement edg base input use mutat memori effici could also use immut vertex class ad hoc code path edg sent input superstep achiev memori effici elimin current restrict
7612, rang partit edg local benchmark rang base partit drastic reduc network commun use vertex id space close id correspond vertic like connect current incomplet implement rang base partit tri gener allow arbitrarili differ partit size talk averi thought better add simpler version tri split evenli possibl leav current class case someon want implement complex logic nice also extend pseudo random format gener requir ratio partit local edg order estim impact local benchmark
7613, open request log worker sent wait request process use know worker open request sent
7614, allow place modif edg somewhat long term item optim edg storag implement byte array primit array contract user edg object return getedg read one concret exampl place modif would use weight version pagerank store weight sum normal messag sent could effici normal edg superstep pregel paper describ outedgeiter allow place modif edg see would easi implement need reus object giraph unoffici support one use gener collect repres edg arraylist hashmap may trickier optim implement principl doabl one way would special mutableedg implement call back edg data structur order save modif code edg edg getedg edg setvalu newvalu code anoth option would add special set method edg iter one replac current edg code edgeiter getedg iter hasnext edg edg next edg setvalu newvalu set edg code could actual implement first version syntact sugar top second version special mutableedg would need refer iter order call set
7615, make possibl use differ edg data structur input comput case properti want vertexedg implement input may differ one want comput two exampl input want keep top edg accord weight use fix size min heap comput algorithm need fast random access use hash map vertexedg implement optim space iter speed slow insert use differ data structur fast insert input add option specifi differ vertexedg class use edgestor input
7616, auto set hive reus object option http review apach org 10148
7617, creat option output comput applic get partial result comput abl keep around end job would good add option write vertic output comput instead end applic first step futur might want allow output output superstep differ output per superstep
7618, clean benchmark benchmark class lot duplic option duplic code handl commandlin
7619, add support multithread output output format like giraph hive stuff write output parallel provid option choos number thread use store output
7620, decoupl vertic edg diskbackedpartitionstor avoid write back edg algorithm chang topolog mani algorithm work static graph case run core graph end write back edg chang sinc read decoupl vertic edg write back freshli comput vertex valu
7621, renam vertexedg outedg discuss mail list current name bit confus
7622, initi comput outedg directli input outedg comput vertexedg exampl immut better perform ad edg ad one one
7623, add support multipl vertex edg input exampl sometim want read input sever tabl current possibl allow number vertex edg input format set
7624, allow io format add paramet configur current heavili reli runner hcatgiraphrunn hivegiraphrunn prepar configur applic start way use hcat hive io without runner would better flexibl io format would add need underli io configur http review apach org 10690
7625, decoupl vertex data comput make comput combin class switchabl current vertex class hold lot stuff relat global graph worker state decoupl vertex comput vertex provid infrastructur user implement comput mani real world applic sever differ stage differ kind comput done differ type messag sent done current complic comput encod messag type insid messag much better would provid way chang comput use giraph applic consid piec put togeth pipelin coordin master
7626, input superstep support aggreg like superstep add aggreg vertexread allow user aggreg valu input superstep
7627, clean messag store hierarchi messag store complex moment messag store requir implement method use infrastructur like addmessag messagestor readfield write getnumberofmessag core store need work optim messag store decid clean first
7628, commun improv use one messag send use one messag send send one messag copi multipl target vertic worker enabl featur use conf enableonetoallmsgsend pagerank benchmark partit 640 edg per vertex 500 vertic 200000000 worker 40 show time per superstep reduc 40
7629, special messag store investig time cpu go applic receiv messag server side turn one expens thing provid better implement use primit map whenev possibl
7630, giraph applic master move new stabl yarn api giraph earli adopt hadoop yarn eli success wrote giraph base hadoop x_alpha howev last month yarn significantli overhaul api associ code pattern new beta version told yarn dev current api chang much circumst need substanti overhaul giraph well accommod new yarn api moreov newer yarn api support kerbero secur becom easier transpar potenti impact upcom girpah work earlier alpha hadoop version sure anyon use giraph product howev preval way giraph process mr base continu work
7631, effici dens matrix aggreg applic matrix need effici aggreg per entri updat provid function aggreg per matrix row implement use array per row effici matric dens
7632, improv graphpartitionerfactori usag usag graphpartitionerfactori improv defin custom partition need extend class interfac defin multipl function complex need rang partition randomli assign excess instead partit worker consecut rang maxpartit reach might creat number partit divis number worker
7633, print job progress command line current print noth job progress command line track stage far
7634, expos list hold messag basicvertex current tri implement memori effici vertex similar longdoublefloatdoublevertex ran problem getmsglist method return list point messag vertex modifi extern basicrpccommun call clear addal make hard use someth els java util list intern longdoublefloatdoublevertex hack around gener danger intern state object modifi extern also make code harder read understand suggest chang api let vertex handl modif intern add someth like pushmessag
7635, upgrad netti late netti earn much prais commun exampl http blog twitter com 2013 netti twitter reduc gc overhead switch netti enabl signific reduct gc pressur also huge perform gain start work last sunday patch show perform gain order 15 25 total execut time applic facebook howev test hadoop_facebook might issu sasl path releas patch today want open discuss anyon use secur featur anymor deprec
7636, allow plain comput type configur type configur via vertex_id_class constant giraphconst still requir match comput type unless code jython allow pass provid type subtyp comput type also possibl chang incom outgo messag class without need explicit comput class appropri compil time defin type
7637, special edg store perform tune discov load edg store expens oper similar giraph 704 use primit map provid signific perform benefit part benefit come lower memori overhead associ primit map howev larger benefit come fact releas reconstruct vertexid object everi time new vertex encount process larg graph 4b vertic 5b edg 3b edg load via edgeinputformat worker edg request take 15 second implement suggest number drop sub second
7638, trim edg giraph mani giraph applic graph immut edg never trim proper size input phase mean averag often use 5x memori store consid often memori bound ad option trim edg input phase help reduc excess memori usag mutabl graph also provid option method call superstep review request http review apach org 21119
7639, add option dump live object jmap abl dump live object jmap
